FID,STYPE,FACILITY,FADDR1,FADDR2,FCITY,FSTATE,FZIP,FCOUNTY,FPHONE,FEXTEN,FFAX,OBN1,OBN2,SADDR,SCITY,SSTATE,SZIP,ICF,LICNO,LICENSEE,ODATE,EFFECTIVE,EXPIRES,FULL,SAELIGIBLE,CAPACITY,NFTOTAL,HATOTAL,LTCTOTAL,HTOTAL,TOTALBEDS,HGENLIC,REHABHLIC,PSYLIC,SALIC,DETOXLIC,HOSLIC,RSRCHLIC,OTHRHLIC,ALZLIC,HIVLIC,REHABNLIC,TBILIC,VENLIC,OTHNFLIC,NFGENLIC,HAALZLIC,HAHIVLIC,HAGENLIC,RETIREBEDS,CONCARE,ADCP,HOSPICE,RESPITE,REHAB,HOMECARE,SUBACUBEDS,CONSUBACUT,HCACAT,HOSCAT,NPCAT,NSGSVCS,NSGINTSV,NSGPDSV,IVSV,AIDESV,SWSV,PTSV,OTSV,SPSV,PMSV,DMESV,SPLYSV,NSGPOOL,POOLAIDE,HHASV,HHANO,HOSNO,HPBEDS,HRBEDS,HOSSV,ADMNAME,ADMPHONE,DONNAME,MGMTNAME,MGMTADDR,PARNAME,PARADDR,OWNER,OWNERADDR,HOLDSTYPE
"922468","Mental Health Homes","Ridgecrest I","176 Wildcat Rd.","","Deep Gap","NC","28618","Ashe","(336)246-7010","","(828)262-5730","","","310 Locust Street","West Jefferson","NC","28694",T,"MHL-005-010","RHA Health Services NC, LLC",08/01/1990,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Luray Rominger","(336)246-7010","","RHA Health Management Services, LLC","17 Church Street Asheville, NC 28801-","Residential Healthcare Affiliates Inc","1200 Ridgefield Blvd. Suite 270 Asheville, NC 28806","RHA Health Services NC, LLC","17 Church Street Asheville, NC 28806","MHL"
"922469","Mental Health Homes","Ridgecrest II","176 Wildcat Rd","","Deep Gap","NC","28618","Ashe","(336)246-7020","","(828)262-5730","","","421 Ridgecrest Avenue","West Jefferson","NC","28694",T,"MHL-005-009","RHA Health Services NC, LLC",08/08/1990,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Luray Rominger","(336)246-7020","","RHA Health Management Services, LLC","17 Church Street Asheville, NC 28801-","Residential Healthcare Affiliates","1200 Ridgefield Blvd. Suite 270 Asheville, NC 28806","RHA Health Services NC, LLC","17 Church Street Asheville, NC 28801","MHL"
"922471","Mental Health Homes","Ridgefield Home","350 Pee Dee Ave, Suite 101","","Albemarle","NC","28001","Union","(704)896-1500","","(704)282-4902","","","730 Fisher Ridge Road","Monroe","NC","28110",T,"MHL-090-027","Monarch",08/01/1992,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Christy Shaver","(704)986-1500","","","","","","Peggy S Terhune","","MHL"
"922011","Mental Health Homes","Ridgely Oak","1508 Gatewood Ave","","Greensboro","NC","27405","Guilford","(336)288-3482","","(336)271-6984","","","1307 Westridge Road","Greensboro","NC","27410",T,"MHL-041-108","RHA Health Services NC, LLC",08/01/1992,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Shelia Shaw","(336)273-6105","","RHA Health Management Services, LLC","17 Church Street Asheville, NC 28801","Resource Healthcare of America Inc","One Buckhead JPlaza   suite 900, 3060 Peachtree Road NW Atlanta, GA 30305","RHA Health Services NC, LLC","17 Church Street Asheville, NC 28801","MHL"
"942020","Mental Health Homes","Riverbend","140 Pirates Rd, PO Box 12159","","New Bern","NC","28562","Craven","(252)638-6519","","(252)638-6183","","","140 Pirates Road","New Bern","NC","28562",T,"MHL-025-010","RHA Health Services NC, LLC",07/02/1991,01/01/2018,12/31/2018,T,F,125,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Tina Stewart","(252)638-6519","","RHA Health Management Services, LLC","17 Church Street Asheville, NC 28801","Resource Healthcare of America Inc","One Buckhead Plaza   Suite 900, 3060 Peachtree NW Atlanta, NC 30305","RHA Health Services NC, LLC","17 Church Street Asheville, NC 28801","MHL"
"922474","Mental Health Homes","Riverside Residential","80 Alliance Drive","","Whiteville","NC","28472","Columbus","(910)649-6460","","(910)642-8039","","","353 Elm Street","Fairbluff","NC","28439",T,"MHL-024-021","Community Innovations, Inc.",11/01/1992,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Denise Davis","(910)649-6460","","","","","","Community Based Care, LLC","315 Wilkesboro Blvd NE, Suite 2A Lenoir, NC 28645","MHL"
"922475","Mental Health Homes","Riverview Home","1754 GKN Way","","Newton","NC","28658","Lincoln","(704)732-1606","","(828)428-3600","","","1793 Riverview Road","Lincolnton","NC","28092",T,"MHL-055-005","RHA Health Services NC, LLC",11/01/1987,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Arlene Bridges","(828)428-0061","","RHA Health Management Services, LLC","17 Church Street Asheville, NC 28801","Resource Healthcare of America Inc","One Buckhead Plaza, Suite 900, 3060 Peachtree Rd., N.W. Atlanta, GA 30305","RHA Health Services NC, LLC","17 Church Street Asheville, NC 28801","MHL"
"944506","Mental Health Homes","Roanoke Place","704 Carolina Avenue North","","Ahoskie","NC","27910","Hertford","(252)209-0111","","(252)209-0955","","","704 Carolina Avenue North","Ahoskie","NC","27910",T,"MHL-046-006","Community Innovations, Inc.",02/16/1994,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Brigette Perry","(910)642-5697","","","","Saguaro Group LLC","3210 Fairhill Drive Raleigh, NC 28472","Community Based Care, LLC","315 Wilkesboro Blvd NE, Ssuite 2A Lenoir, NC 28645","MHL"
"921588","Mental Health Homes","Robert E. Lee Group Home","PO Box 4203","","Wilmington","NC","28406","New Hanover","(910)251-2555","","(910)251-0590","","","1519 Robert E. Lee Drive","Wilmington","NC","28412",T,"MHL-065-033","Cape Fear Group Homes, Inc.",02/01/1992,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Ed Walsh","(910)251-2555","","ARC/HDS","","","","Ed Walsh","","MHL"
"922483","Mental Health Homes","Robert W. Thompson Group Home","PO Box 2487","","Albemarle","NC","28002","Stanly","(704)982-9480","","(704)982-8155","","","1920 Woodhaven Drive","Albemarle","NC","28001",T,"MHL-084-015","GHA Autism Supports",09/01/1989,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Dawn H Allen","(704)982-9600","","","","","","Dawn H Allen","","MHL"
"921589","Mental Health Homes","Robin Hood Group Home","PO Box 4203","","Wilmington","NC","28406","New Hanover","(910)251-2555","","(910)251-0590","","","1507 Robin Hood Road","Wilmington","NC","28401",T,"MHL-065-034","Cape Fear Group Homes, Inc.",02/01/1992,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Mr Ed Walsh","(910)251-2555","","ARC/HDS","PO Box 18426 Greensboro, NC 27419","","","Ed Walsh","","MHL"
"091035","Mental Health Homes","Robin's Nest Group Home","5840 Greenwood Avenue","","LaGrange","NC","28551","Lenoir","(252)566-2069","","(252)566-2912","","","3921 Robin's Nest Road","LaGrange","NC","28551",T,"MHL-054-142","RHA Health Services NC, LLC",12/15/2009,01/01/2018,12/31/2018,F,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Luanne Davis","(252)566-9181","","RHA Health ManagementServices, LLC","17 Church St Asheville, NC 28801","","","RHA Health Services NC, LLC","17 Church Street Asheville, NC 28801","MHL"
"922499","Mental Health Homes","Rockwell 1 & 2","211 Roseman Lane","","Cleveland","NC","27013","Rowan","(704)278-9681","","(704)278-4799","","","Highway 152 East 6330","Rockwell","NC","28138",T,"MHL-080-001","RHA Health Services NC, LLC",01/01/1990,01/01/2018,12/31/2018,T,F,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Lisa Jones","(704)278-9681","","RHA Health Management Services, LLC","17 Church Street Asheville, NC 28801","Residential Healthcare Affiliates Inc","1200 Ridgefield Blvd  Suit 270 Asheville, NC 28806","RHA Health Services NC, LLC","17 Church Street Asheville, NC 28801","MHL"
"955749","Mental Health Homes","Rockwood","1200 Navaho Drive","","Raleigh","NC","27609","Wake","(919)571-0230","","(919)510-6605","","","4409 Rockwood Drive","Raleigh","NC","27612",T,"MHL-092-138","Educare Community Living Corporation - North Carolina",12/01/1993,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Keisha Douglas","(919)571-0230","","","","ResCare Inc","101 Linn Station Road, ResCare Inc. Louisville, KY 40223","Patrick G Kelley","","MHL"
"922502","Mental Health Homes","Rolling Meadows","1200 Navaho Dr","","Raleigh","NC","27609","Wake","(919)662-0047","","(919)662-4095","","","2533 Rolling Meadows Drive","Raleigh","NC","27603",T,"MHL-092-045","8Educare Community Living Corporation - North Carolina",09/01/1987,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Duke Nyabera","(919)387-1011","","","","Res-Care Inc","10140 Linn Station Road Louisville, KY 40223","Patrick G Kelley","","MHL"
"922015","Mental Health Homes","Rollingwood","1508 Gatewood Ave","","Greensboro","NC","27405","Guilford","(336)294-4733","","(336)271-6984","","","4206 West Friendly Avenue","Greensboro","NC","27410",T,"MHL-041-087","RHA Health Services NC, LLC",03/01/1991,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Shelia Shaw","(336)273-6105","","RHA Health Management Services, LLC","17 Church Street Asheville, NC 28801-","Resource Healthcare of America Inc","One Buckhead Plaza   Suite 900, 3060 Peachtree Road  NW Atlanta, GA 30305","RHA Health Services NC, LLC","17 Church Street Asheville, NC 28801","MHL"
"942503","Mental Health Homes","Roseanne Group Home","P.O. Box 10946","","Goldsboro","NC","27532","Lenoir","(252)686-0906","","(919)778-1535","","","900 Roseanne Drive","Kinston","NC","28504",T,"MHL-054-008","Howell Support Services, LLC",12/01/1984,01/01/2018,12/31/2018,T,F,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Jerry Howell","(919)778-1506","","","","","","Jerald T Howell","PO Box 10946, 907A Landmark Drive Goldsboro, NC 27532","MHL"
"960838","Mental Health Homes","Rouse's Group Home #6","P. O. Box 16","","Stoneville","NC","27048","Rockingham","(336)908-3307","","(336)427-2978","","","5820 NC Highway 135","Stoneville","NC","27048",T,"MHL-079-047","Rouse's Group Home, Inc.",11/20/1997,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Debra Rouse","(336)427-0609","","","","","","Debra R Rouse","4702 Weitzel Drive Summerfield, NC 27358","MHL"
"922506","Mental Health Homes","Rouse's Group Homes","P. O. Box 16","","Stoneville","NC","27048","Rockingham","(336)427-2562","","(336)427-2978","","","5949 NC 135","Stoneville","NC","27048",T,"MHL-079-004","Rouse's Group Home, Inc.",07/01/1986,01/01/2018,12/31/2018,T,F,30,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Debra Rouse","(336)427-2562","","","","Rouse's Group Home #6","5820 NC 135 Stoneville, NC 27048","Debra R Rouse","7402 Weitzel Drive Summerfield, NC 27358","MHL"
"952537","Mental Health Homes","Sandridge","198 Cinnamon Drive","","Hubert","NC","28539","Onslow","(910)326-7600","","(919)590-1581","","","199 Cinnamon Drive","Hubert","NC","28539",T,"MHL-067-014","Carobell, Inc.",11/01/1990,01/01/2018,12/31/2018,T,F,24,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Ms Vanessa Ervin","(910)326-7600","","","","","","Vanessa Ervin","","MHL"
"921860","Mental Health Homes","SCI-Burke  ICF/MR Group Home","PO Box  1403","Suite D2","Lenoir","NC","28645","Burke","(828)438-6243","","(828)430-7145","","","101 Stephens Drive","Morganton","NC","28655",T,"MHL-012-105","Skill Creations, Inc.",07/01/2006,01/01/2018,12/31/2018,F,F,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Lindy Davis","(828)437-3814","","","","","","Paul Hackmann","","MHL"
"922521","Mental Health Homes","SCI-Coastal House I and II","PO Box 1664","","Goldsboro","NC","27533","New Hanover","(910)762-7111","","(919)762-7102","","","1972&1974 West Lake Shore Drive","Wilmington","NC","28401",T,"MHL-065-028","Skill Creations, Inc.",12/01/1990,01/01/2018,12/31/2018,T,F,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Wanda Covil","(910)762-7111","","","","","","Paul A Hackmann","","MHL"
"922523","Mental Health Homes","SCI-Duplin House","PO Box 1664","","Goldsboro","NC","27533-1664","Duplin","(910)293-3068","","(919)293-3069","","","120 Orville Street","Warsaw","NC","28398",T,"MHL-031-009","Skill Creations, Inc.",06/01/1992,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Carol Jurbala","(910)293-3068","","","","","","Paul A Hackmann","","MHL"
"922524","Mental Health Homes","SCI-East","P.O. Box 1664","","Goldsboro","NC","27533-1664","Pitt","(252)321-3099","","(252)321-3951","","","338 & 348 East Cooper Street","Winterville","NC","28590",T,"MHL-074-032","Skill Creations, Inc.",11/01/1992,01/01/2018,12/31/2018,T,F,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Shantell Pilgreen","(252)321-3098","","","","","","Paul A Hackmann","","MHL"
"922519","Mental Health Homes","SCI-Nash House I","PO Box 1664","Skill Creations, Inc.","Goldsboro","NC","27533","Nash","(252)442-1055","","(252)442-0836","","","1045 Kinchen Drive","Rocky Mount","NC","27803",T,"MHL-064-012","Skill Creations, Inc.",04/01/1991,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Miss Pam Brown","(252)442-1055","","","","","","Paul A Hackmann","","MHL"
"922520","Mental Health Homes","SCI-Nash House II","PO Box 1664","Skill Creations, Inc.","Goldsboro","NC","27583-1664","Nash","(252)443-4383","","(252)443-4940","","","3505 Hawthorne Road","Rocky Mount","NC","27803",T,"MHL-064-013","Skill Creations, Inc.",04/01/1991,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Mary Sander","(252)443-4383","","","","","","Paul A Hackmann","","MHL"
"944940","Mental Health Homes","SCI-Roanoke House","PO Box 1664","Skill Creations, Inc.","Goldsboro","NC","27533-1664","Halifax","(252)308-0900","","(252)308-0903","","","103&105 Clearfield Drive","Roanoke Rapids","NC","27870",T,"MHL-042-015","Skill Creations, Inc.",08/03/1993,01/01/2018,12/31/2018,T,F,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Amy Dennis","(919)731-2788","","","","","","Paul A Hackmann","","MHL"
"922526","Mental Health Homes","SCI-Triangle House I","PO Box 1664","","Goldsboro","NC","27583-1664","Durham","(919)596-4168","","(919)596-4376","","","1406 Tyonek Drive","Durham","NC","27703",T,"MHL-032-071","Skill Creations, Inc.",08/01/1991,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Stephanie Cameron","(919)596-4168","","","","","","Paul A Hackmann","","MHL"
"922527","Mental Health Homes","SCI-Triangle House II","PO Box 1664","","Goldsboro","NC","27583-1664","Durham","(919)596-0619","","(919)596-4376","","","1523 Tyonek Drive","Durham","NC","27703",T,"MHL-032-070","Skill Creations, Inc.",08/01/1991,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Stephanie Cameron","(919)596-0619","","","","","","Paul A Hackmann","","MHL"
"922543","Mental Health Homes","Scotland Forest Home","15235 Airport Road","","Maxton","NC","28364","Scotland","(910)844-9824","","(910)844-9668","","","21760 Andrew J. Hwy","Maxton","NC","28364",T,"MHL-083-008","RHA Health Services NC, LLC",12/01/1989,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Randy Robinson","(910)844-9824","","RHA Health Management Services, LLC","17 Church Street Asheville, NC 28364","Resource Healthcare of America Inc","1 Buckhead Plaza Suite 900, 3060 Peachtree Road NW Atlanta, GA 30305","RHA Health Services NC, LLC","17 Church Street Asheville, NC 28806","MHL"
"922547","Mental Health Homes","Scotthurst I & II","1508 Gatewood Ave","","Greensboro","NC","27405","Davidson","(336)764-3553","","(336)271-6984","","","174 Hoots Drive","Winston Salem","NC","27107",T,"MHL-029-009","RHA Health Services NC, LLC",08/01/1986,01/01/2018,12/31/2018,T,F,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Shelia Shaw","(336)885-5090","","RHA Health Management Services, LLC","17 Church Street Asheville, NC 28801","","","RHA Health Services NC, LLC","17 Church Street Asheville, NC 28801","MHL"
"922555","Mental Health Homes","Seven Oaks Road-Durham","1200 navaho Drive","","Raleigh","NC","27609","Durham","(919)477-9947","","(919)477-9259","","","614 Seven Oaks Road","Durham","NC","27704",T,"MHL-032-010","VOCA Corporation of North Carolina",04/01/1985,01/01/2018,12/31/2018,T,F,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Jermaine Keatney","(919)850-2117","","","","","","VOCA Corporation of NC","9901 Linn Staticn Road Louisville, KY 40223-","MHL"
"922560","Mental Health Homes","Shadylawn","111 Providence Road","","Chapel Hill","NC","27514","Orange","(919)933-4335","","(919)933-4490","","","901 Shadylawn Drive","Chapel Hill","NC","27516",T,"MHL-068-049","Residential Services, Inc.",09/15/1992,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Debbie L Klein","(919)942-7391","","","","","","Scott A Keller","","MHL"
"922564","Mental Health Homes","Shannonbrook Home","1754 GKN Way","","Newton","NC","28658","Catawba","(828)465-2003","","(828)428-3600","","","914 West First Street","Newton","NC","28658",T,"MHL-018-017","RHA Health Services NC, LLC",06/28/1989,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Arlene Bridges","(828)428-0061","","RHA Health Management Services, LLC","17 Church Street Asheville, NC 28801","","","RHA Health Services NC, LLC","17 Church Street Asheville, NC 28801","MHL"
"971037","Mental Health Homes","Shelburne Place","195 Ervin Woods Dr.","","Kannapolis","NC","28081","Mecklenburg","(704)545-7075","","(704)925-8140","","","2524 Shelburne Place","Charlotte","NC","28227",T,"MHL-060-390","RHA Health Services NC, LLC",08/08/1997,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Katherine Benton","(704)925-8041","","RHA Health Management Service, LLC","17 Church Street Asheville, NC 28801-","Resource Healthcare of America Inc","One Buckhead Plaza   Suite 900, 3060 Peachtree NW Atlanta, GA 30305","RHA Health Services NC, LLC","17 Church Street Asheville, NC 28801","MHL"
"922570","Mental Health Homes","Sherwood Park Home","15235 Airport Road","","Maxton","NC","28364","Moore","(910)944-7002","","(910)844-9668","","","126 Robinhood Lane","Aberdeen","NC","28315",T,"MHL-063-007","RHA Health Services NC, LLC",02/01/1991,01/01/2018,12/31/2018,T,F,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Randy Robinson","(910)944-7002","","RHA Health Management Services, LLC","17 Church Street Asheville, NC 28801","RHA Health Services Inc","1 Buckhead Plaza Suite 900, 3060 Peachtree Rd NW Atlanta, GA 30305","RHA Health Services NC, LLC","17 Church Street Asheville, NC 28801","MHL"
"922576","Mental Health Homes","Silo Drive Facility-Chapel Hill","111 Providence Road","","Chapel Hill","NC","27514","Orange","(919)942-4172","","(919)933-4490","","","111 Silo Drive","Chapel Hill","NC","27514",T,"MHL-068-014","Residential Services, Inc.",07/01/1985,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Debbie L Klein","(919)942-7391","","","","","","Scott A Keller","","MHL"
"922584","Mental Health Homes","Skill Creations","P.O. Box 1664","","Goldsboro","NC","27533-1664","Wayne","(919)736-7471","","(919)736-7472","","","2101 Royall Ave","Goldsboro","NC","27534",T,"MHL-096-007","Skill Creations, Inc.",04/01/1990,01/01/2018,12/31/2018,T,F,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Carla Pridgen","(919)736-7471","","","","","","Paul A Hackmann","","MHL"
"942586","Mental Health Homes","Skill Creations of Clinton","P.O. Box 1664","","Goldsboro","NC","27533-1664","Sampson","(910)592-0110","","(919)592-0252","","","223 Forest Trail Drive","Clinton","NC","28328",T,"MHL-082-003","Skill Creations, Inc.",07/01/1986,01/01/2018,12/31/2018,T,F,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Victoria Brown","(910)592-0110","","","","","","Paul A Hackmann","","MHL"
"922587","Mental Health Homes","Skill Creations of Greenville","PO Box 1664","","Goldsboro","NC","27533-1664","Pitt","(252)752-8869","","(252)752-7257","","","2701 West Fifth Street","Greenville","NC","27835",T,"MHL-074-012","Skill Creations, Inc.",04/01/1988,01/01/2018,12/31/2018,T,F,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Jeffrey Fields","(252)752-8869","","","","","","Paul A Hackmann","","MHL"
